label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
no,0.0,0.0,0.0,-0.12662906354777578,0.2721541304247607,-0.11334407034414988,-0.33227102653524265,0.5313076490824117,-0.18416203941440093,-0.5014578995829767,0.779385815724782,-0.2545019408339249,-0.5790546391508523,1.0,-0.30062072395313977,-0.5822398151989863,0.2676898502728033,-0.05393858711666098,-0.7651155691614554,0.22449983989394376,-0.184444296423869,-0.5545717443336785,0.22481880604490695,-0.24812956405017522,-0.44555933081898297,0.25015991916201613,-0.27331242447881093,-0.5647809038952495,0.056190871338274814,-0.04511173620966329,-0.6904508262593868,0.021529965997709923,-0.180427955015459,-0.46014032018719325,0.06632577159282475,-0.20698819476337607,-0.4191579044422266,0.111124069110994,-0.2007299792045561,-0.520623528986672,-0.13983775088992803,-0.059371512802531654,-0.65143079991976,-0.19062015243093325,-0.18517168876344833,-0.45935685957888994,-0.12605691801448554,-0.1397833038659972,-0.4115779728953529,-0.08096407519128625,-0.08174022505768465,-0.4656143275607936,-0.3134809299358454,-0.08327466561472913,-0.5843145903340796,-0.36787612152111965,-0.1359374878671036,-0.4536967055531259,-0.28743111390206494,-0.08326978300299441,-0.3998442548091,-0.2347381549552513,-0.03059431229430395
no,0.0,0.0,0.0,-0.12646996569238628,0.27425198756539104,-0.11435888929322792,-0.33145752136029777,0.5324174663923255,-0.18542912366750725,-0.5007490533058194,0.7802445386671812,-0.2557047899933665,-0.5780993716628235,1.0,-0.30148599874027476,-0.5811701287165023,0.27050210879260683,-0.05498903287985321,-0.7647262084888719,0.22655191404373354,-0.185314861562923,-0.5532284085291106,0.22473169830541181,-0.24809432301740528,-0.44483320256999204,0.251383236812785,-0.2725624315961037,-0.5642077922984505,0.05870089799138034,-0.04571965014390516,-0.69238154573987,0.02206273000449008,-0.18143453108693697,-0.460239592347465,0.06427473215952978,-0.2078097712664106,-0.4196785241219098,0.11090426652485887,-0.20114794620906296,-0.5211483838573465,-0.1371661327682961,-0.05948568220946982,-0.6522176290923378,-0.1899967664432097,-0.18616424675083953,-0.4583737527932122,-0.12793042642312025,-0.1403618310321136,-0.41107033222863865,-0.08068983209687806,-0.08182130979123556,-0.4672103130766084,-0.3099856571686857,-0.08292499165811223,-0.5862328764220358,-0.36719842096720995,-0.13604036126212993,-0.45373832323251967,-0.2888513593528698,-0.08271398930038314,-0.39947839263556817,-0.23446502834784694,-0.029507672016161966
no,0.0,0.0,0.0,-0.1261029337507889,0.27296302770322717,-0.11588506914009451,-0.332020805285953,0.5304749463073709,-0.1872559168290735,-0.5032594598894304,0.7787340034864987,-0.2575025263948271,-0.5807997701933034,1.0,-0.3028914840783277,-0.5827041036803233,0.27173569636590733,-0.055337906308983734,-0.7662602077087479,0.227466987106039,-0.1864538937022811,-0.5529900678922193,0.2259065158526973,-0.24905424399790535,-0.4452342664326375,0.25233777694437387,-0.27319421749632583,-0.5655972692501136,0.059911074583194834,-0.0454163260363526,-0.694067341640719,0.022053563213174386,-0.18175080153548273,-0.4602754338985325,0.06516326474125426,-0.2075606825003018,-0.42095918861479376,0.11187391950830942,-0.20027196888667378,-0.5224449278076326,-0.1360951363816467,-0.0588082475367689,-0.6543598564406344,-0.19060739934673657,-0.18677118391327885,-0.45879725019929796,-0.1275195264625553,-0.14011791224740222,-0.4114856469310358,-0.08043807898956869,-0.08053089166279653,-0.46851565969558095,-0.30866809614278334,-0.08197277065421045,-0.588804853070585,-0.3675443423940242,-0.1357391390201816,-0.45478660468335874,-0.28894950461645647,-0.0819010495701193,-0.3999853378539954,-0.23508806139748703,-0.02806100033597954
no,0.0,0.0,0.0,-0.1256033739771752,0.2721950145628439,-0.11609868938795284,-0.3317562847113976,0.527721319908577,-0.18877537197736102,-0.5037645743878152,0.7758010936921633,-0.2605622425296658,-0.5817839277820722,1.0,-0.3079642899639271,-0.5827788287275277,0.2661819290944629,-0.05753544017025799,-0.7673159813889127,0.222338147013213,-0.18884399605631014,-0.5547968028386376,0.22163253111436643,-0.25192197335230115,-0.4452543649219792,0.24794399201882775,-0.276599263902065,-0.5655869603579646,0.05405362231553336,-0.04791331548640611,-0.6931639123019527,0.01859186821980372,-0.18447596969168467,-0.45957759391218467,0.06251277634022717,-0.21081930124704232,-0.4187956407064745,0.10845119182194418,-0.20422257570916308,-0.52161438527926,-0.14212906306339138,-0.061394916714082926,-0.6547034778352493,-0.1940571017232553,-0.18941203619879113,-0.45899353264465687,-0.12971950832025228,-0.14300605970451155,-0.41001375539164675,-0.08283236767705106,-0.08382198799127266,-0.46692778032507254,-0.3146782334093528,-0.08460452713024155,-0.5873043051555388,-0.371331177964217,-0.13919222074717574,-0.4541298497989107,-0.29138217599762783,-0.08594660445146701,-0.3992772616212592,-0.23757840211320355,-0.0324993395991509
no,0.0,0.0,0.0,-0.12602352715239837,0.2739368133194,-0.11617423042677881,-0.332135295504745,0.5320545761119109,-0.1880009868049987,-0.5027090258434589,0.7792869736954303,-0.2587950419517477,-0.5805454760506211,1.0,-0.3049966106286223,-0.5798870678680553,0.2678906107192253,-0.057769069680659556,-0.7630183151502148,0.22280302842757974,-0.1893219447901546,-0.5508028303799988,0.22108561581920055,-0.2521804527967032,-0.443897146289396,0.2481431163837112,-0.27662545070745126,-0.5621865653223187,0.05503297167144407,-0.04787617338107358,-0.6899755166178675,0.02028237284007483,-0.1849829023352048,-0.4576627034645073,0.06338647860148401,-0.21115331477679392,-0.4185493064708796,0.10884715052791433,-0.20430198124391263,-0.5185258258296556,-0.14181031992936302,-0.061172742881896155,-0.652289462543376,-0.19330994271373697,-0.18937341027973847,-0.45751316753850113,-0.13027329815988292,-0.14272454664024908,-0.41041710270892584,-0.08513520373269678,-0.08325333680708669,-0.4645236017953313,-0.3155168029118996,-0.08426743200595821,-0.5850930686097335,-0.3714187333506875,-0.13802262012740438,-0.45263049447629794,-0.2919211340524561,-0.08447581800819524,-0.3987222930309007,-0.2390706867324875,-0.031014995529969853
no,0.0,0.0,0.0,-0.128033219202593,0.2746715341984313,-0.11453354431982596,-0.33351409734029164,0.531883367425742,-0.1860568130769487,-0.504026524511249,0.7794583185894302,-0.25688543440897005,-0.5831651235409792,1.0,-0.30301236640249757,-0.5834213796689791,0.2673099262713082,-0.05630191993625458,-0.7673607270466831,0.22353242065444412,-0.18765977461200298,-0.5544874602164864,0.22369308123469409,-0.25060739388246384,-0.44508586332038874,0.25019231722106244,-0.27499182862498894,-0.5658032703687336,0.055130102537486216,-0.04697123845136043,-0.6939273303667015,0.019453443716995138,-0.1835973548484493,-0.4608909104650098,0.06490337091923377,-0.2096641273375522,-0.41993647650827004,0.1104196144045974,-0.2028415894609445,-0.5214882274833696,-0.14106949896421472,-0.060715084800786676,-0.6537839570650865,-0.19415630923107646,-0.18810515727197163,-0.45931683717876015,-0.12855699271421786,-0.14149941858615514,-0.41070349814639734,-0.08226172058972943,-0.08228609424347465,-0.46608109805750847,-0.3138844775352965,-0.08420171984876713,-0.5872897461012282,-0.37416597889590647,-0.13813303826402318,-0.4552397621422612,-0.2924460498268019,-0.08478433342103261,-0.39972927941477504,-0.23734847980556567,-0.03136283511785359
no,0.0,0.0,0.0,-0.12744119600747067,0.26998785328367897,-0.11558547570723957,-0.33361788256839875,0.528024388504778,-0.18765274268355783,-0.5047752482195866,0.7784208768403026,-0.25871017313391204,-0.5843934084986984,1.0,-0.3049937908288381,-0.58744547425359,0.26581668841233286,-0.057143265492739306,-0.7695416397191369,0.22250557610587032,-0.1890208119561184,-0.5559092961784754,0.22314806359325137,-0.2517090016200259,-0.44834293019828797,0.25002971004249475,-0.2757201419477495,-0.5701803743590449,0.05438051121288277,-0.04676890957518687,-0.6952445167771046,0.020806787149749872,-0.18404905526072576,-0.461384075167033,0.0657931705681686,-0.20969005724598208,-0.42331594097021114,0.11114257943214415,-0.2022466126574005,-0.5259918463133902,-0.1413857764578874,-0.05955126834615434,-0.6556507249875844,-0.19102418960386194,-0.18812417851049154,-0.45987893314052036,-0.12547920734857573,-0.1414498424830307,-0.41331960625124314,-0.07986734935132031,-0.08167985919571144,-0.47138316197414787,-0.3133512552649323,-0.0819564831466342,-0.5904717704558333,-0.3679902125737904,-0.1359723270431907,-0.456791840809214,-0.2872509516595717,-0.08230009542495037,-0.4024911401525908,-0.23558224803069328,-0.028333804751902197
no,0.0,0.0,0.0,-0.1288987721550067,0.27201402709602984,-0.11425078150322068,-0.3347217536764486,0.5282513139797868,-0.18490933651969907,-0.5040454907487439,0.7779389131645504,-0.25493959660585386,-0.5813502202775077,1.0,-0.3001888554024819,-0.5819113939464108,0.26676908689134243,-0.05469228423223643,-0.765359290880092,0.22423566599262615,-0.18449661249937008,-0.5536675656091616,0.22250348830942251,-0.24580971708976568,-0.44729084615707076,0.2495323968628171,-0.2693029071512278,-0.5653324423755237,0.05538502152870794,-0.04453406067377157,-0.6899569126415535,0.022042722059090664,-0.17939301058284596,-0.4589232851391032,0.06377892202755116,-0.20468621696300882,-0.4226553470443689,0.10914366245541052,-0.1978780094799613,-0.5216831616958674,-0.14082190358891647,-0.05746955508299468,-0.6506779995967734,-0.19073791467964443,-0.1835487118228676,-0.45902508987761476,-0.12781859393682915,-0.13783518723802132,-0.4142814082589593,-0.08168308184901359,-0.07975017242143954,-0.46745766619623563,-0.3125350577592178,-0.08003944572025241,-0.5859014909403764,-0.3701255991009244,-0.13287239337664744,-0.45627212007369866,-0.28973977910367915,-0.08044889477197122,-0.4032136362456808,-0.234665910783118,-0.028017058643041506
no,0.0,0.0,0.0,-0.12940526238130132,0.27090759946680937,-0.11580768444196836,-0.3351200554198126,0.5273277696776597,-0.18761151837509946,-0.5072340861858115,0.7769592629364998,-0.2584235524272731,-0.5851824527268499,1.0,-0.3039967510957971,-0.5871876695918791,0.26627844454392446,-0.055258780396272016,-0.7694603320687146,0.22251004734192473,-0.18582803703051876,-0.5547645783367554,0.22289493493924079,-0.2473366044683778,-0.44797189995423364,0.25050580582558263,-0.27076796555496624,-0.5701583316035482,0.05457626101331226,-0.04446848536579862,-0.6962351540675792,0.020649132064713135,-0.18013747140330702,-0.46161852862398306,0.06555218490610393,-0.20471322598557018,-0.4252332708943447,0.1105250126920374,-0.1969239725774768,-0.5258359863651255,-0.14130326591756553,-0.056938658296371306,-0.657274225535629,-0.1927469070192594,-0.18415081242272147,-0.4614867315065136,-0.12692462555363543,-0.13670402207017043,-0.4145974685950227,-0.08129481289561018,-0.0768477406370581,-0.4706047411949772,-0.3123629197438084,-0.07920235584949654,-0.5889097852482262,-0.36967740967395846,-0.13267028313350057,-0.45639816234303765,-0.28674176017926406,-0.07924197938991225,-0.4024453742212841,-0.23284974378340256,-0.02567501865457436
no,0.0,0.0,0.0,-0.12802883699302325,0.2720567210107332,-0.11418509200406313,-0.33634684305700296,0.5285756490333768,-0.1847459714184728,-0.5070994912720098,0.7769845473654453,-0.25463257584706095,-0.5833480050575619,1.0,-0.30008857428474084,-0.5846106474013817,0.2662941671967217,-0.05450286297707439,-0.7687151889930353,0.22146561909307017,-0.183451332229261,-0.5563023359133092,0.22248402405313686,-0.24510837923946327,-0.4482125594454563,0.24951820554948292,-0.2691807142112848,-0.5676019360182963,0.05432708480206658,-0.04474147999787278,-0.6942202896335715,0.019315730760499774,-0.17969640096909847,-0.461923566684922,0.06470942119486023,-0.2056946182609554,-0.4220988881704947,0.10996401119696046,-0.1990398519234598,-0.5233734926520259,-0.1418232545455499,-0.05787262245569501,-0.6551812663433643,-0.19260415238514786,-0.18376124899126264,-0.4616975596989337,-0.12701942236610084,-0.13832733618101187,-0.4138862188431889,-0.0807064703677371,-0.08018742143684053,-0.46869403673699855,-0.3144091815275625,-0.08059853407547583,-0.5885399224483874,-0.3710772491878108,-0.1333749112758911,-0.457771531161119,-0.28906942809743824,-0.08085297142921123,-0.40372988943638355,-0.23453481643862437,-0.028268715775103315
no,0.0,0.0,0.0,-0.12724319125184783,0.27211021575929184,-0.11360943726239493,-0.3337492644967258,0.5292969013628245,-0.18453201988747048,-0.5047439648738133,0.7776940416361092,-0.25490142062664817,-0.5823161266810343,1.0,-0.30070334040892416,-0.5840798347873427,0.26638691296590417,-0.05425051897587135,-0.7675912136541403,0.2234895124856836,-0.18397244062283877,-0.5550741352306193,0.22257866323123524,-0.2460336069998034,-0.446644080404693,0.2491267695196445,-0.27015752074207905,-0.5676433050330171,0.055137874681740175,-0.04486842327520981,-0.6938821625021059,0.02064233369377368,-0.1800126740892001,-0.4611499296866369,0.06489775942081585,-0.20592866624249873,-0.42228436193809926,0.11078091575844198,-0.19928751535297093,-0.5237445702736198,-0.14070346357677804,-0.05838625638632992,-0.6544654359703469,-0.1917992572229296,-0.18440843096643691,-0.46034656264388246,-0.12715395602027865,-0.13823621309349488,-0.41377302056509646,-0.08060191038383148,-0.07976328098875822,-0.4691078626487316,-0.31331389655012093,-0.08154133047156881,-0.5877422286611566,-0.37003400937144904,-0.13443134279952854,-0.4555990983492232,-0.288680973298919,-0.0813127511139525,-0.40201721615072705,-0.23410025640756454,-0.028350324989226138
no,0.0,0.0,0.0,-0.12987711276873848,0.27220042909668474,-0.1155899925774688,-0.33529933905712217,0.5277794234066417,-0.18767897302164863,-0.5083448381538593,0.7766347531319233,-0.25890292032119666,-0.5852142871248247,1.0,-0.30495099572282797,-0.5875847425957325,0.2653710276498145,-0.05488201601230702,-0.7690476958237938,0.22423838838024376,-0.18533242083075832,-0.5550647832006873,0.22354197490961747,-0.24685651083757498,-0.44821230962052966,0.2501484190589319,-0.27042691034043675,-0.5706136012600435,0.053423112178311846,-0.04468739206933194,-0.6960750126796745,0.021419838585055806,-0.1802191030354944,-0.4617531271739486,0.06509591183295475,-0.20515647331723688,-0.4261842966011473,0.10943040327239341,-0.19769796253720132,-0.5260663862515083,-0.14313146591536002,-0.057734997466861296,-0.6570483617410536,-0.19248083425634366,-0.18468589178699202,-0.4623355548073152,-0.12833530433843596,-0.13733532197029175,-0.417363642567411,-0.08362710933166555,-0.07771424551404144,-0.4705092892208143,-0.3150446057077408,-0.08060465981756422,-0.5903463994598671,-0.37196628318931374,-0.13378529431122838,-0.4586117674878896,-0.2899732208273122,-0.08000680441359817,-0.40545187260482884,-0.23617540520590316,-0.026301496829315513
no,0.0,0.0,0.0,-0.12888961914593938,0.27295458001216427,-0.1143274151773561,-0.33511446029002206,0.5287713775248888,-0.18540734937669426,-0.5074146099426998,0.7773741356957649,-0.25566159449597625,-0.5829639533115657,1.0,-0.30094003250615586,-0.5857031675149653,0.2669082016869938,-0.05479209937119233,-0.7689959365696726,0.22421017198053714,-0.18430260113031155,-0.554305865664714,0.22463182040078108,-0.245185328725425,-0.44636412017029997,0.252597164201799,-0.2682844439889978,-0.5685471285892634,0.056111251160408465,-0.04470305974799496,-0.6949418695380774,0.022605457120906558,-0.17986111585249376,-0.46116583037229103,0.06645564238611991,-0.2050252392489293,-0.4238872082973207,0.11207695108678255,-0.1978237043086303,-0.5244758655046576,-0.13933904734466532,-0.057530164732699576,-0.655849108886328,-0.19023096129837702,-0.18330492182219507,-0.46142767254073436,-0.12590081708761483,-0.13631613176809604,-0.4151813938506354,-0.07932992413329491,-0.07736250509150588,-0.46981162369153945,-0.3108154070232722,-0.08009288806131125,-0.5900244386023881,-0.3687082853164314,-0.1323563004074571,-0.4575318011940203,-0.28720259531355036,-0.07858573254256865,-0.4031131458273312,-0.23170731097346267,-0.02522311296297664
no,0.0,0.0,0.0,-0.12880383810512008,0.2734689786908779,-0.11356110048213301,-0.3371218599372848,0.5291051485036945,-0.18329236462709309,-0.5090642424883063,0.777106841785365,-0.25231693391477295,-0.5849846901608667,1.0,-0.2962842159583585,-0.583417806282793,0.26995875991549545,-0.05349811053487106,-0.7687017625386859,0.2258765948683992,-0.18284961397678018,-0.5541630745926476,0.22396891063052804,-0.24350907077541079,-0.44668007596831427,0.2521414079667008,-0.26653408345258583,-0.5671267014464195,0.05918134119276636,-0.04401997448597132,-0.6962446642430866,0.023309547944652228,-0.17886998446441638,-0.4625089687585543,0.06528907200086957,-0.2038881307747227,-0.4245447560373021,0.1126401282825407,-0.19652424399523377,-0.5241252749214315,-0.13623064331240997,-0.05751403344692662,-0.6566587204753953,-0.1887368348098025,-0.18336324524325615,-0.4617622993528533,-0.12698715030567323,-0.13640902068997388,-0.4151078021094221,-0.07952689829789292,-0.07736896549128501,-0.47045133734847844,-0.30759762920621686,-0.08069374006942304,-0.5900398539469768,-0.36685027171785817,-0.13321651036998053,-0.4578564330493081,-0.2875066128233677,-0.07986128626445059,-0.404006984537586,-0.23178812239694094,-0.026835690524480017
no,0.0,0.0,0.0,-0.1261256536526757,0.2715434107290068,-0.11645248982301677,-0.3337896009444015,0.5267590839584849,-0.18832639956943736,-0.5062242943647828,0.7750935323629093,-0.25911490217505756,-0.5832253849617491,1.0,-0.3049325239943891,-0.5817444506795191,0.2686826852310395,-0.057210350137699074,-0.7675505072262351,0.22210767665885242,-0.1891807619198424,-0.5528207802301017,0.22202601299775812,-0.25152494228515115,-0.44539960127155565,0.2510368412995361,-0.2755371959549588,-0.5646767455108087,0.057251221146442925,-0.047062313524408476,-0.6939073664368347,0.019247150949658474,-0.18413593930854819,-0.45907389412543587,0.06299140233987617,-0.2094964706368014,-0.4215305867871193,0.11098690909036421,-0.20208750688872407,-0.5212846218335665,-0.1386671441618349,-0.06026012186029536,-0.6559185301340158,-0.19449137399484395,-0.18920142757108263,-0.4590117098697402,-0.12995610390914206,-0.1423378803064282,-0.41226663110426504,-0.08059853719654896,-0.08268231833682055,-0.46738385841569,-0.3108845672912314,-0.08322406588672342,-0.5869514455841561,-0.3709403233431455,-0.1385078983048993,-0.45332572138106986,-0.2903909841320264,-0.08583901217226303,-0.4000720238527816,-0.23329360034103944,-0.03280312342813776
no,0.0,0.0,0.0,-0.1264473996057933,0.27234787991395853,-0.11511911616198532,-0.33455368741268604,0.5284769841087299,-0.18610098691628815,-0.5069121175059976,0.7765464512896719,-0.2561175365726323,-0.5840454287722892,1.0,-0.3012952420936262,-0.5831854141520406,0.2692360770133092,-0.056587652377100985,-0.7678188029196497,0.22560883535020096,-0.1875403707608135,-0.5533264065489113,0.2229235397001749,-0.24886513203175512,-0.4453000701011917,0.2501970033490569,-0.2720019316073479,-0.5663743783644322,0.057231222930789825,-0.0469012298954188,-0.6951805680696572,0.022095625625635634,-0.18363896068684224,-0.4599523191894262,0.0640723392297669,-0.20876521595818187,-0.4211414094039599,0.11070188193199285,-0.2008884101774836,-0.5232251448274621,-0.13883511019687333,-0.06023781989869885,-0.6566924137710342,-0.19071549216336678,-0.18849512136657381,-0.45906555411441996,-0.1279024243412138,-0.14083284235783067,-0.411525995941931,-0.08055361941153,-0.08053498135669364,-0.46941623007591127,-0.3107135321300462,-0.08324837123432156,-0.588986262766467,-0.3676369998289971,-0.1375200204148576,-0.45439972479532154,-0.2882689005713097,-0.08356042341420862,-0.4004500576509801,-0.23397797762561964,-0.029571837639500446
no,0.0,0.0,0.0,-0.12833637705888673,0.2716766139448432,-0.11484643032642439,-0.3356792920902275,0.5275426766963878,-0.1857088502881009,-0.5084209185139291,0.7758607164538557,-0.2557341702540245,-0.5840680328872256,1.0,-0.30082702157948166,-0.5848437457060985,0.26527854460785905,-0.05362140287668333,-0.7665291785438584,0.22279721293004595,-0.18454524983141718,-0.5517718979606623,0.22347799149089256,-0.24647213109114482,-0.4448242092351047,0.25060920312683466,-0.2703236763960212,-0.5671832256162608,0.05409004264546801,-0.04447245336796811,-0.6956999777653975,0.0192714045523475,-0.18129375149401583,-0.46081163794072605,0.06352875633623715,-0.2068852637467808,-0.42322017003225265,0.1087486915311147,-0.1993448292476714,-0.5226653042767884,-0.14112651988497965,-0.05861727526630352,-0.6541652405709046,-0.19368087599337458,-0.18724384980093828,-0.4579218890918039,-0.12882803658466513,-0.14034176699328257,-0.41187777464106107,-0.08206092281095341,-0.08053461313482956,-0.46711727128963193,-0.3126574846918509,-0.08245964723621435,-0.586488356812907,-0.37145476757345536,-0.1368221886762671,-0.45279643846636203,-0.29023651121598293,-0.08325740728737892,-0.3995408179835464,-0.23516864571284385,-0.02967996474446489
no,0.0,0.0,0.0,-0.126826100019881,0.27036843634167623,-0.11475563773502946,-0.33479110746155466,0.5252852475483833,-0.1850586044141695,-0.5072635418779127,0.7758404457330833,-0.25450644505821435,-0.5807235987505363,1.0,-0.2990020231544314,-0.5821314627584966,0.2656789611652759,-0.052665570532007544,-0.7652726213675439,0.22316301276420183,-0.18290079621253327,-0.5500039612524733,0.22605298312207484,-0.2444785749065756,-0.44318592325334927,0.2538975983848055,-0.26814648230893573,-0.5645519723798557,0.05533271780286516,-0.04298268669909965,-0.6918419624692504,0.020157792381539866,-0.17896852129762547,-0.4573647157539758,0.06615914468835905,-0.20423189164583203,-0.4206984659738378,0.11226189509307946,-0.19645570701957743,-0.5204462911465758,-0.13954645403128443,-0.05660023558942578,-0.6503011299285828,-0.1914989030569409,-0.18422770679435907,-0.45474580468484127,-0.12600370414476558,-0.13754389483875099,-0.40997916729988576,-0.07931648214870293,-0.07793360049028733,-0.4655637609675621,-0.3110191081850438,-0.07995107540609203,-0.5831681150566957,-0.36950612897937707,-0.1332371538832371,-0.4501729248642586,-0.2880251586867775,-0.0798350172484282,-0.39755304216715887,-0.23320914765307002,-0.026459347354544933
no,0.0,0.0,0.0,-0.12765633057554762,0.2704565667436455,-0.11534263111590416,-0.3358963052647051,0.5262652307247719,-0.18642189503375353,-0.5075930036446616,0.7765593197960186,-0.2565994290451982,-0.5826942096465201,1.0,-0.30208207579701496,-0.5830721284276137,0.266788487552596,-0.053796380907264095,-0.7669920206074105,0.22475280823299926,-0.18546079612964325,-0.5530742957930689,0.22489430979375152,-0.24862403798520705,-0.44522394864091236,0.25112964582258995,-0.2730391295750817,-0.5656798925783926,0.056357231651507564,-0.0440964084352966,-0.6944834321103911,0.02121551833665912,-0.1817621527260325,-0.4598790759549487,0.06517218099245409,-0.20833458259183021,-0.4208047153900386,0.11058944866707024,-0.200864598734966,-0.522082962763665,-0.13849166311667152,-0.05771357477934967,-0.6524136230129369,-0.18965743169684784,-0.18649812650838415,-0.456263561604249,-0.1255911053314699,-0.14029729082707157,-0.4101607089028896,-0.07961206649576866,-0.080469277192599,-0.46818905405708394,-0.3100358985473669,-0.08102530296680935,-0.5864417589042598,-0.36563505053449225,-0.13441781378495243,-0.4525837736572922,-0.2860473980404027,-0.0805293546323176,-0.39942801481780427,-0.23350672256974805,-0.02658060589661411
no,0.0,0.0,0.0,-0.127415794097809,0.27130515726150684,-0.11684567664624446,-0.333658218491076,0.5266118775557951,-0.18865240285168372,-0.5082203577553057,0.776474614406284,-0.25913471233217444,-0.5831774863545744,1.0,-0.30449817656535505,-0.5842071466438351,0.26705062185308986,-0.0536492341636108,-0.7661690514531476,0.22622335937558333,-0.1845075815177796,-0.5513814671103556,0.2272467974005869,-0.24679044005086834,-0.44356306762605685,0.25328796887872307,-0.2708113356586965,-0.5671183200882068,0.05655316427026529,-0.04298187765524683,-0.6953001993613468,0.022178389827344613,-0.1800022733041419,-0.4596695231007783,0.06689456746552243,-0.20596991317442012,-0.4216497462560636,0.11207442823613742,-0.19829109463306818,-0.5227797094451483,-0.1379712431835095,-0.05575780396372678,-0.652965904480777,-0.19006827068342863,-0.18461102666105345,-0.45644464798162193,-0.12423074146989793,-0.13815017279217398,-0.4099899697100176,-0.07739152726720643,-0.07819114329117469,-0.46735103277142137,-0.30865566736273065,-0.07835015325426421,-0.5854533417292419,-0.36602892606207826,-0.13254019489365662,-0.4513814671103556,-0.28424149354253414,-0.07915792760011757,-0.3977413180746821,-0.22979792574598726,-0.02547138769549244
no,0.0,0.0,0.0,-0.1292150157371892,0.26997221616828493,-0.11431491640430204,-0.33738179652819306,0.5261258286898111,-0.18465005762755868,-0.5117775817244129,0.7766281669503566,-0.2540189161713986,-0.5856715523187356,1.0,-0.2985677418544116,-0.5880167949796596,0.2640753210650918,-0.05135634104508468,-0.7680606127404653,0.22414410487536177,-0.18059485128859593,-0.5532109501511877,0.22684693158474567,-0.24293448082753194,-0.4449809313443614,0.25287102088001584,-0.2676196715864031,-0.5712846543578624,0.053244115198917974,-0.041752908986303246,-0.6985067748961036,0.020543876859424583,-0.17715768683534294,-0.4636503596038747,0.0661660157506547,-0.20364638291533405,-0.42420639531839194,0.11004985729055025,-0.1969659791445928,-0.5262582395194709,-0.14173993316120756,-0.0551933523842893,-0.6554198919467783,-0.1921672635544054,-0.18214964992189672,-0.460016916667955,-0.1255828196075752,-0.13632213086196873,-0.41302079722790075,-0.07974423514168458,-0.0774571089281522,-0.46951334157555424,-0.31237609862337623,-0.07826096391610057,-0.5877856370905924,-0.36848761896402366,-0.13110292174113175,-0.454645425741962,-0.28533062560251915,-0.0777741639791391,-0.4010272686513496,-0.23129179606438108,-0.024623298203074486
no,0.0,0.0,0.0,-0.131130104595908,0.27057761521529083,-0.11489840548484319,-0.33738787468617615,0.5262628116972256,-0.18592789714190533,-0.5104243443855953,0.7766087371746028,-0.2558779051501891,-0.5842310789661617,1.0,-0.30070464723836593,-0.5878080293568987,0.26467365434055207,-0.05282633258106441,-0.7667066126005799,0.224582417196463,-0.1823765097409907,-0.5521688001747624,0.22651312349720135,-0.24414298270599613,-0.4453181181753667,0.2535243298635752,-0.2680985711056172,-0.5703828507646977,0.054644144499828504,-0.04264152835558003,-0.6962010843938601,0.02342005777422518,-0.17814595947101314,-0.46219554510257954,0.06850706908520988,-0.2041967478074647,-0.42528644871348104,0.1122397712545207,-0.19736081201023692,-0.5252442775643757,-0.1403188318218061,-0.055524496815894685,-0.654377168495038,-0.1897739073425376,-0.18241491649853747,-0.45977039266496006,-0.12333080837833374,-0.13627807896606534,-0.4139547894394276,-0.07792346571620087,-0.0773930702615715,-0.46856754844139864,-0.31015049346222645,-0.07809331247790575,-0.587047304670735,-0.366444867512099,-0.13062129445515724,-0.45509320621044275,-0.28279055934188096,-0.0771895627080038,-0.401817319962447,-0.22868694286070843,-0.023980296693989427
no,0.0,0.0,0.0,-0.1304401462792391,0.2709292487556176,-0.11344318385372361,-0.3385896399856558,0.5275479747757215,-0.18392434224814813,-0.5107659182558368,0.7766766823261236,-0.25382758108866244,-0.5855377440193228,1.0,-0.29923993853283126,-0.586961679114653,0.2650344771096565,-0.051925451997283836,-0.7699213564292842,0.22433570506013892,-0.1819323595621201,-0.556644497697031,0.2267170879203755,-0.24533942519698737,-0.44668159692497944,0.25314179716491575,-0.27035755527203487,-0.5698192686237825,0.05507871848838127,-0.042872459829426314,-0.6981564760328399,0.022599413244843918,-0.17918494147459826,-0.4647874485939952,0.06845976272076987,-0.2067605265316206,-0.422755391824385,0.11260824354034915,-0.20062216321790238,-0.5247458043610073,-0.13941703068327907,-0.05678640668308414,-0.6568686014070536,-0.1902686447594094,-0.18392125189444686,-0.4622719631125393,-0.12323007015290197,-0.13894942593118048,-0.4130076046424979,-0.07707854068378851,-0.08052165367788686,-0.46809930885956336,-0.310492268996373,-0.08022400423212775,-0.5875308036467922,-0.36650895665663435,-0.13331786501662557,-0.4556407508148545,-0.2830212096905501,-0.08046211754559625,-0.40121456519285303,-0.2278358583916276,-0.02747866862158873
